"","index","employees.employee.employment.public.union.board.political.labor.employer.government","general.attorney.briefs.solicitor.argued.assistant.cause.curiae.brief.jr","communist.party.organization.board.foreign.registration.act.control.movement.organizations","school.religious.schools.student.establishment.religion.students.forum.program.university","grand.jury.press.information.footnote.privilege.news.criminal.sources.investigation","mr.debate.senator.clause.legislative.said.privilege.plaintiff.office.house","act.congress.committee.answer.service.inquiry.president.united.questions.security","opinion.filed.joined.district.post.respondents.held.argued.dissenting.jj","speech.government.interest.act.interests.governmental.opinion.case.united.states","advertising.commercial.speech.regulations.information.central.cable.marketing.interest.broadcasting","candidates.candidate.political.election.footnote.contributions.party.expenditures.contribution.campaign","injunction.review.maryland.district.restraint.prior.judicial.order.footnote.relief","limits.federal.election.buckley.bcra.contributions.campaign.political.candidates.candidate","affirmed.syllabus.decided.argued.freedom.held.act.law.case.reversed","false.statements.jury.damages.petitioner.malice.times.respondent.actual.trial","solicitation.charitable.fraud.paid.fee.organizations.requirement.telemarketers.circulators.north","flag.words.peace.conviction.ohio.convicted.conduct.street.symbol.group","obscene.obscenity.material.materials.film.sexual.standards.films.indecent.minors","religious.tax.prison.religion.inmates.rfra.exercise.burden.inmate.sales","ordinance.city.picketing.public.streets.ordinances.park.police.permit.regulation","syllabus","caseName"
"353",352,0.0224719101123595,0,0,0,0,0.00561797752808989,0,0.314606741573034,0.0674157303370786,0.00561797752808989,0.0112359550561798,0,0.00561797752808989,0,0.460674157303371,0,0,0,0.106741573033708,0,"syllabus353","PHILADELPHIA NEWSPAPERS, INC., et al. v. HEPPS et al."
"354",353,0.0289855072463768,0,0,0,0,0,0.0652173913043478,0.528985507246377,0.123188405797101,0.159420289855072,0,0,0,0,0,0,0,0,0.0217391304347826,0.072463768115942,"syllabus354","CITY OF LOS ANGELES et al. v. PREFERRED COMMUNICATIONS, INC."
"355",354,0,0,0,0,0.691119691119691,0,0,0.138996138996139,0.166023166023166,0,0,0,0,0.00386100386100386,0,0,0,0,0,0,"syllabus355","PRESS-ENTERPRISE CO. v. SUPERIOR COURT OF CALIFORNIA FOR THE COUNTY OF RIVERSIDE"
"356",355,0.00710900473933649,0,0,0.0023696682464455,0,0.004739336492891,0.0023696682464455,0.23696682464455,0.0971563981042654,0.528436018957346,0,0,0,0.118483412322275,0,0,0.0023696682464455,0,0,0,"syllabus356","POSADAS DE PUERTO RICO ASSOCIATES, DBA CONDADO HOLIDAY INN v. TOURISM COMPANY OF PUERTO RICO et al."
"357",356,0.021978021978022,0,0,0.291208791208791,0,0.010989010989011,0,0.28021978021978,0.131868131868132,0.00549450549450549,0.0137362637362637,0,0,0.010989010989011,0.043956043956044,0,0.0384615384615385,0.145604395604396,0,0.00549450549450549,"syllabus357","BETHEL SCHOOL DISTRICT NO. 403 et al. v. FRASER, A MINOR, et al."
"358",357,0,0,0,0,0.0989010989010989,0,0.00549450549450549,0.505494505494505,0.021978021978022,0,0,0,0,0,0,0.0164835164835165,0.043956043956044,0.230769230769231,0,0.0769230769230769,"syllabus358","ARCARA, DISTRICT ATTORNEY OF ERIE COUNTY v. CLOUD BOOKS, INC., DBA VILLAGE BOOK & NEWS STORE, et al."
"359",358,0.00802568218298555,0,0,0,0.00802568218298555,0.0176565008025682,0.00321027287319422,0.174959871589085,0,0,0.0834670947030498,0.00321027287319422,0.00321027287319422,0.0321027287319422,0.00160513643659711,0,0,0,0,0.664526484751204,"syllabus359","CITY OF NEWPORT, KENTUCKY, et al. v. IACOBUCCI, DBA TALK OF THE TOWN, et al."
"360",359,0,0.0116279069767442,0.0174418604651163,0,0,0.0232558139534884,0,0.377906976744186,0,0.0406976744186047,0.104651162790698,0.0232558139534884,0.343023255813953,0.0232558139534884,0,0.0348837209302326,0,0,0,0,"syllabus360","FEDERAL ELECTION COMMISSION v. MASSACHUSETTS CITIZENS FOR LIFE, INC."
"361",360,0,0,0,0,0.00815217391304348,0.00271739130434783,0.00271739130434783,0.203804347826087,0.198369565217391,0,0,0,0,0.0108695652173913,0,0,0.00271739130434783,0,0.570652173913043,0,"syllabus361","ARKANSAS WRITERS' PROJECT, INC. v. RAGLAND, COMMISSIONER OF REVENUE OF ARKANSAS"
"362",361,0,0,0.0147492625368732,0.00884955752212389,0.00589970501474926,0,0,0.221238938053097,0.348082595870207,0.023598820058997,0.0943952802359882,0.15929203539823,0.00294985250737463,0,0.0265486725663717,0,0,0.0943952802359882,0,0,"syllabus362","MEESE, ATTORNEY GENERAL OF THE UNITED STATES, et al. v. KEENE"
"363",362,0,0,0,0,0.00452488687782805,0,0,0.366515837104072,0.00904977375565611,0,0,0,0,0.0723981900452489,0.00452488687782805,0,0,0.542986425339366,0,0,"syllabus363","POPE et al. v. ILLINOIS"
"364",363,0.0141342756183746,0,0.0282685512367491,0.159010600706714,0,0,0,0.102473498233216,0.183745583038869,0.0176678445229682,0,0,0,0.201413427561837,0,0.289752650176678,0,0.00353356890459364,0,0,"syllabus364","BOARD OF DIRECTORS OF ROTARY INTERNATIONAL et al. v. ROTARY CLUB OF DUARTE et al."
"365",364,0.00909090909090909,0,0,0,0,0,0,0.131818181818182,0.35,0,0,0,0,0.00681818181818182,0,0,0.00227272727272727,0,0.497727272727273,0.00227272727272727,"syllabus365","TURNER et al. v. SAFLEY et al."
"366",365,0,0,0,0.0384615384615385,0,0,0,0.237762237762238,0.22027972027972,0,0,0,0,0,0,0,0,0.00699300699300699,0.496503496503497,0,"syllabus366","O'LONE, ADMINISTRATOR, LEESBURG PRISON COMPLEX, et al. v. ESTATE OF SHABAZZ et al."
"367",366,0,0.0179640718562874,0.0119760479041916,0,0,0,0,0.263473053892216,0.0988023952095808,0,0,0,0,0,0.0119760479041916,0.00898203592814371,0.350299401197605,0.00598802395209581,0,0.230538922155689,"syllabus367","CITY OF HOUSTON, TEXAS v. HILL"
"368",367,0,0.00546448087431694,0,0.103825136612022,0,0,0,0.382513661202186,0.0710382513661202,0,0,0,0,0,0,0.273224043715847,0.0327868852459016,0,0,0.131147540983607,"syllabus368","BOARD OF AIRPORT COMMISSIONERS OF THE CITY OF LOS ANGELES et al. v. JEWS FOR JESUS, INC., et al."
"369",368,0.0031055900621118,0,0.0248447204968944,0.177018633540373,0,0,0,0.152173913043478,0.152173913043478,0,0,0,0,0.15527950310559,0,0,0,0,0.335403726708075,0,"syllabus369","EDWARDS, GOVERNOR OF LOUISIANA, et al. v. AGUILLARD et al."
"370",369,0.417721518987342,0,0,0,0.0548523206751055,0.00421940928270042,0,0.379746835443038,0.130801687763713,0,0,0,0,0,0,0,0,0,0.0126582278481013,0,"syllabus370","RANKIN et al. v. MCPHERSON"
"371",370,0,0,0.00230414746543779,0.0184331797235023,0,0,0.54147465437788,0.230414746543779,0.145161290322581,0.0576036866359447,0,0,0,0,0,0,0,0,0.00460829493087558,0,"syllabus371","SAN FRANCISCO ARTS & ATHLETICS, INC., et al. v. UNITED STATES OLYMPIC COMMITTEE et al."
"372",371,0.0129449838187702,0,0,0.43042071197411,0.0194174757281553,0.0226537216828479,0,0.220064724919094,0.0517799352750809,0,0,0.00323624595469256,0,0,0.190938511326861,0.00970873786407767,0,0,0.0323624595469256,0.00647249190938511,"syllabus372","HAZELWOOD SCHOOL DISTRICT et al. v. KUHLMEIER et al."
"373",372,0,0,0,0,0.0045045045045045,0,0,0.342342342342342,0.0045045045045045,0,0.0045045045045045,0,0.0045045045045045,0,0.612612612612613,0,0,0.0225225225225225,0,0.0045045045045045,"syllabus373","HUSTLER MAGAZINE AND LARRY C. FLYNT v. JERRY FALWELL"
"374",373,0,0.0149253731343284,0.0746268656716418,0.0149253731343284,0,0.0149253731343284,0,0.417910447761194,0,0,0,0.0149253731343284,0,0.208955223880597,0,0,0.119402985074627,0,0,0.119402985074627,"syllabus374","MICHAEL BOOS, J. MICHAEL WALLER AND BRIDGET BROOKER v. MARION S. BARRY, JR., MAYOR, DISTRICT OF COLUMBIA, et al."
"375",374,0,0,0,0.0037037037037037,0,0,0,0.137037037037037,0.392592592592593,0.0407407407407407,0.0222222222222222,0,0,0,0,0.392592592592593,0,0.0111111111111111,0,0,"syllabus375","MEYER, COLORADO SECRETARY OF STATE, et al. v. GRANT et al."
"376",375,0,0,0,0,0.0158013544018059,0,0.00225733634311512,0.212189616252822,0.232505643340858,0.00225733634311512,0,0.0451467268623025,0,0.00225733634311512,0,0.0158013544018059,0,0,0.00225733634311512,0.469525959367946,"syllabus376","CITY OF LAKEWOOD v. PLAIN DEALER PUBLISHING CO."
"377",376,0,0,0.00377358490566038,0,0,0,0,0.233962264150943,0.222641509433962,0.0264150943396226,0,0.00377358490566038,0,0,0,0,0,0,0,0.509433962264151,"syllabus377","FRISBY et al. v. SCHULTZ et al."
"378",377,0,0.00196850393700787,0,0,0,0.00196850393700787,0,0.094488188976378,0.393700787401575,0,0,0,0.00984251968503937,0,0,0.484251968503937,0.00196850393700787,0,0,0.0118110236220472,"syllabus378","RILEY, DISTRICT ATTORNEY OF THE TENTH PROSECUTORIAL DISTRICT OF NORTH CAROLINA, et al. v. NATIONAL FEDERATION OF THE BLIND OF NORTH CAROLINA, INC., et al."
"379",378,0,0,0,0.227272727272727,0.0181818181818182,0.00909090909090909,0,0.218181818181818,0,0,0,0,0,0.0272727272727273,0,0.0727272727272727,0,0,0.418181818181818,0.00909090909090909,"syllabus379","TEXAS MONTHLY, INC. v. BULLOCK, COMPTROLLER OF PUBLIC ACCOUNTS OF STATE OF TEXAS, et al."
"380",379,0,0,0,0,0,0,0,0.344879518072289,0,0,0.00150602409638554,0.052710843373494,0.0316265060240964,0.0421686746987952,0,0.00150602409638554,0.0542168674698795,0.471385542168675,0,0,"syllabus380","FORT WAYNE BOOKS, INC. v. INDIANA et al."
"381",380,0,0,0,0,0,0,0,0.0769230769230769,0.290598290598291,0.0655270655270655,0.316239316239316,0.00284900284900285,0.0883190883190883,0.142450142450142,0.0056980056980057,0,0,0,0.00284900284900285,0.00854700854700855,"syllabus381","EU, SECRETARY OF STATE OF CALIFORNIA, et al. v. SAN FRANCISCO COUNTY DEMOCRATIC CENTRAL COMMITTEE et al."
"382",381,0.134883720930233,0,0,0,0.00465116279069767,0,0.00465116279069767,0.223255813953488,0.12093023255814,0.00465116279069767,0,0.00465116279069767,0,0.0558139534883721,0,0.0418604651162791,0,0.125581395348837,0,0.27906976744186,"syllabus382","CITY OF DALLAS et al. v. STANGLIN, INDIVIDUALLY AND DBA TWILIGHT SKATING RINK"
"383",382,0,0,0,0,0.0193798449612403,0,0,0.251937984496124,0.131782945736434,0,0,0,0.00775193798449612,0,0.00387596899224806,0,0,0,0.565891472868217,0.0193798449612403,"syllabus383","THORNBURGH, ATTORNEY GENERAL OF THE UNITED STATES, et al. v. ABBOTT et al."
"384",383,0,0,0,0,0,0,0,0.204472843450479,0.258785942492013,0,0,0,0.00319488817891374,0,0,0,0.523961661341853,0,0,0.00958466453674121,"syllabus384","TEXAS v. JOHNSON"
"385",384,0,0,0,0,0.448179271708683,0,0,0.140056022408964,0.162464985994398,0,0.00560224089635854,0,0,0.00840336134453781,0.148459383753501,0,0.0420168067226891,0.030812324929972,0,0.0140056022408964,"syllabus385","THE FLORIDA STAR v. B. J. F."
"386",385,0,0.0246913580246914,0,0,0,0.0617283950617284,0,0.320987654320988,0,0,0,0,0.0123456790123457,0,0.0123456790123457,0,0.0493827160493827,0.506172839506173,0.0123456790123457,0,"syllabus386","MASSACHUSETTS v. OAKES"
"387",386,0.0106100795755968,0.00795755968169761,0,0,0.0769230769230769,0,0.00530503978779841,0.228116710875332,0,0.0159151193633952,0.0106100795755968,0,0,0,0.639257294429708,0,0,0.0026525198938992,0,0.0026525198938992,"syllabus387","HARTE-HANKS COMMUNICATIONS, INC. v. CONNAUGHTON"
"388",387,0,0,0,0,0,0,0,0.0794223826714801,0.263537906137184,0.0144404332129964,0,0,0,0,0,0,0.00180505415162455,0,0,0.640794223826715,"syllabus388","WARD et al. v. ROCK AGAINST RACISM"
"389",388,0,0,0,0,0,0.00323624595469256,0.0161812297734628,0.210355987055016,0.200647249190939,0.281553398058252,0,0.0194174757281553,0,0.0258899676375405,0,0,0,0.239482200647249,0,0.00323624595469256,"syllabus389","SABLE COMMUNICATIONS OF CALIFORNIA, INC. v. FEDERAL COMMUNICATIONS COMMISSION et al."
"390",389,0,0.0205278592375367,0.0175953079178886,0.0410557184750733,0.00586510263929619,0,0.00293255131964809,0.258064516129032,0.32258064516129,0.293255131964809,0.00293255131964809,0.00879765395894428,0,0.00293255131964809,0.0146627565982405,0.00293255131964809,0,0.00586510263929619,0,0,"syllabus390","BOARD OF TRUSTEES OF THE STATE UNIVERSITY OF NEW YORK et al. v. FOX et al."
"391",390,0,0.0193548387096774,0,0.445161290322581,0,0,0,0.270967741935484,0,0,0,0,0,0,0,0,0.0645161290322581,0.00645161290322581,0,0.193548387096774,"syllabus391","COUNTY OF ALLEGHENY et al. v. AMERICAN CIVIL LIBERTIES UNION, GREATER PITTSBURGH CHAPTER, et al."
"392",391,0.0491452991452991,0,0,0.0641025641025641,0.442307692307692,0,0,0.00213675213675214,0.318376068376068,0,0,0.00213675213675214,0,0.0726495726495727,0,0,0.00427350427350427,0.00427350427350427,0.0405982905982906,0,"syllabus392","UNIVERSITY OF PENNSYLVANIA v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION"
"393",392,0,0,0.00854700854700855,0,0.0170940170940171,0,0,0.444444444444444,0.00854700854700855,0,0,0.128205128205128,0,0.00854700854700855,0,0,0,0.0341880341880342,0,0.35042735042735,"syllabus393","FW/PBS, INC., DBA PARIS ADULT BOOKSTORE II, et al. v. CITY OF DALLAS et al."
"394",393,0,0,0.0775193798449612,0,0,0,0,0.082687338501292,0.082687338501292,0,0,0.0129198966408269,0,0.00775193798449612,0,0.0258397932816537,0,0.126614987080103,0.578811369509044,0.00516795865633075,"syllabus394","JIMMY SWAGGART MINISTRIES v. BOARD OF EQUALIZATION OF CALIFORNIA"
"395",394,0,0.00557103064066852,0,0.0167130919220056,0,0.0194986072423398,0.00835654596100279,0.256267409470752,0.267409470752089,0.259052924791086,0.0167130919220056,0.0473537604456825,0,0.0919220055710306,0,0,0.00557103064066852,0.00278551532033426,0.00278551532033426,0,"syllabus395","FEDERAL TRADE COMMISSION v. SUPERIOR COURT TRIAL LAWYERS ASSOCIATION et al."
"396",395,0.00293255131964809,0,0.0205278592375367,0,0.601173020527859,0.00879765395894428,0,0.12316715542522,0.211143695014663,0.00293255131964809,0,0,0.00293255131964809,0.00293255131964809,0.00586510263929619,0.00293255131964809,0.00293255131964809,0.0117302052785924,0,0,"syllabus396","BUTTERWORTH, ATTORNEY GENERAL OF FLORIDA, et al. v. SMITH"
"397",396,0.0148148148148148,0.00246913580246914,0,0,0.00493827160493827,0,0,0.153086419753086,0.135802469135802,0.00246913580246914,0.128395061728395,0,0.525925925925926,0.00246913580246914,0,0.0296296296296296,0,0,0,0,"syllabus397","AUSTIN, MICHIGAN SECRETARY OF STATE, et al. v. MICHIGAN STATE CHAMBER OF COMMERCE"
"398",397,0.0316901408450704,0,0,0,0,0,0,0.211267605633803,0.204225352112676,0.0211267605633803,0,0,0,0.144366197183099,0,0,0,0,0.387323943661972,0,"syllabus398","EMPLOYMENT DIVISION, DEPARTMENT OF HUMAN RESOURCES OF OREGON, et al. v. SMITH et al."
"399",398,0.00201612903225806,0,0,0,0.0181451612903226,0,0,0.102822580645161,0.215725806451613,0,0,0,0,0.0483870967741935,0.0221774193548387,0.00201612903225806,0.11491935483871,0.473790322580645,0,0,"syllabus399","OSBORNE v. OHIO"
"400",399,0.41497975708502,0.0283400809716599,0,0,0,0.00404858299595142,0,0.0647773279352227,0.295546558704453,0.0425101214574899,0.0607287449392713,0,0.00404858299595142,0.0829959514170041,0,0,0.00202429149797571,0,0,0,"syllabus400","EDDIE KELLER, et al. v. STATE BAR OF CALIFORNIA, et al."
"401",400,0,0,0,0.544827586206897,0,0.0275862068965517,0.0137931034482759,0.379310344827586,0,0,0.00689655172413793,0,0,0.0275862068965517,0,0,0,0,0,0,"syllabus401","BOARD OF EDUCATION OF THE WESTSIDE COMMUNITY SCHOOLS, ETC., et al. v. BRIDGET C. MERGENS, BY AND THROUGH HER NEXT FRIEND, DANIEL N. MERGENS, et al."
"402",401,0,0,0,0,0,0,0.00357142857142857,0.142857142857143,0.371428571428571,0,0,0.0285714285714286,0,0.00357142857142857,0.00714285714285714,0,0.442857142857143,0,0,0,"syllabus402","UNITED STATES v. SHAWN D. EICHMAN, DAVID GERALD BLALOCK AND SCOTT W. TYLER"
"403",402,0.00757575757575758,0,0,0.053030303030303,0.00378787878787879,0,0,0.306818181818182,0.0984848484848485,0,0,0,0,0.00378787878787879,0.522727272727273,0,0.00378787878787879,0,0,0,"syllabus403","MILKOVICH v. LORAIN JOURNAL CO. et al."
"404",403,0.513661202185792,0,0,0.00546448087431694,0,0,0.00819672131147541,0.237704918032787,0.210382513661202,0.00273224043715847,0.0218579234972678,0,0,0,0,0,0,0,0,0,"syllabus404","RUTAN et al. v. REPUBLICAN PARTY OF ILLINOIS et al."
"405",404,0.00909090909090909,0,0,0,0,0,0,0.472727272727273,0.0727272727272727,0,0,0.00909090909090909,0,0.00909090909090909,0.00909090909090909,0.0909090909090909,0.0636363636363636,0,0,0.263636363636364,"syllabus405","UNITED STATES v. KOKINDA et al."
"406",405,0,0,0.011142061281337,0,0,0,0,0.128133704735376,0.144846796657382,0.245125348189415,0,0,0,0,0.0194986072423398,0,0,0,0.45125348189415,0,"syllabus406","LEATHERS, COMMISSIONER OF REVENUES OF ARKANSAS v. MEDLOCK et al."
"407",406,0.00194174757281553,0,0,0.00388349514563107,0.0135922330097087,0.00194174757281553,0.00194174757281553,0.112621359223301,0.0815533980582524,0.00194174757281553,0,0,0.00194174757281553,0,0.770873786407767,0,0.00776699029126214,0,0,0,"syllabus407","JEFFREY M. MASSON v. NEW YORKER MAGAZINE, INC., ALFRED A. KNOPF, INC. AND JANET MALCOLM"
"408",407,0,0,0,0,0,0,0,0.215311004784689,0.267942583732057,0,0.0191387559808612,0,0,0,0,0,0,0.0478468899521531,0,0.449760765550239,"syllabus408","MICHAEL BARNES, PROSECUTING ATTORNEY OF ST. JOSEPH COUNTY, INDIANA, et al. v. GLEN THEATRE, INC., et al."
"409",408,0.00353356890459364,0.0141342756183746,0,0,0.162544169611307,0,0,0.530035335689046,0.0106007067137809,0.00353356890459364,0.00706713780918728,0,0.049469964664311,0,0.144876325088339,0,0.0247349823321555,0.00353356890459364,0.0353356890459364,0.0106007067137809,"syllabus409","COHEN v. COWLES MEDIA CO., DBA MINNEAPOLIS STAR & TRIBUNE CO., et al."
"410",409,0.103448275862069,0.0344827586206897,0,0,0.160919540229885,0.0114942528735632,0.0114942528735632,0.333333333333333,0,0,0,0.0114942528735632,0,0.0114942528735632,0.0229885057471264,0.264367816091954,0,0.0114942528735632,0,0.0229885057471264,"syllabus410","DOMINIC P. GENTILE v. STATE BAR OF NEVADA"
"411",410,0.00377358490566038,0.637735849056604,0,0,0,0,0,0.0509433962264151,0.181132075471698,0.00566037735849057,0,0.0207547169811321,0,0.0943396226415094,0,0.00566037735849057,0,0,0,0,"syllabus411","SIMON & SCHUSTER, INC. v. MEMBERS OF THE NEW YORK STATE CRIME VICTIMS BOARD, et al."
"412",411,0,0.025974025974026,0,0.012987012987013,0,0.012987012987013,0,0.402597402597403,0.155844155844156,0,0.0649350649350649,0,0.025974025974026,0,0,0,0,0.012987012987013,0,0.285714285714286,"syllabus412","CHARLES W. BURSON, ATTORNEY GENERAL AND REPORTER FOR TENNESSEE v. MARY REBECCA FREEMAN"
"413",412,0,0.0433070866141732,0,0,0,0,0,0.346456692913386,0.0275590551181102,0,0.0078740157480315,0.0866141732283465,0,0.0078740157480315,0,0.078740157480315,0,0.00393700787401575,0.0354330708661417,0.362204724409449,"syllabus413","FORSYTH COUNTY, GEORGIA v. THE NATIONALIST MOVEMENT"
"414",413,0,0.182634730538922,0,0,0.00598802395209581,0,0,0.188622754491018,0.206586826347305,0,0,0,0,0.0029940119760479,0,0,0.158682634730539,0,0,0.254491017964072,"syllabus414","RAV v. CITY OF ST. PAUL, MINNESOTA"
"415",414,0,0.209775967413442,0.00203665987780041,0.503054989816701,0,0,0,0.144602851323829,0.0875763747454175,0,0,0.0203665987780041,0.00203665987780041,0,0,0,0.00203665987780041,0,0.0264765784114053,0.00203665987780041,"syllabus415","ROBERT E. LEE, INDIVIDUALLY AND AS PRINCIPAL OF NATHAN BISHOP MIDDLE SCHOOL, et al. v. DANIEL WEISMAN ETC."
"416",415,0,0.0631578947368421,0.0105263157894737,0.0605263157894737,0.00263157894736842,0,0,0.213157894736842,0.102631578947368,0.0157894736842105,0.00789473684210526,0,0,0.00263157894736842,0,0.413157894736842,0,0,0,0.107894736842105,"syllabus416","INTERNATIONAL SOCIETY FOR KRISHNA CONSCIOUSNESS, INC., AND BRIAN RUMBAUGH v. WALTER LEE"
"417",416,0,0.540372670807453,0,0,0,0.0124223602484472,0.0062111801242236,0.211180124223602,0.0062111801242236,0,0,0,0,0,0,0.198757763975155,0,0,0,0.0248447204968944,"syllabus417","WALTER LEE, SUPERINTENDENT OF PORT AUTHORITY POLICE v. INTERNATIONAL SOCIETY FOR KRISHNA CONSCIOUSNESS, INC., et al."
"418",417,0,0.215568862275449,0,0,0,0,0,0.146706586826347,0.176646706586826,0.149700598802395,0.00598802395209581,0,0,0,0.0239520958083832,0.0029940119760479,0,0.00898203592814371,0.0269461077844311,0.24251497005988,"syllabus418","CITY OF CINCINNATI v. DISCOVERY NETWORK, INC., et al."
"419",418,0,0.174418604651163,0,0,0,0.00290697674418605,0.00290697674418605,0.136627906976744,0.244186046511628,0.133720930232558,0.00290697674418605,0.0261627906976744,0,0,0,0.270348837209302,0,0.00290697674418605,0,0.00290697674418605,"syllabus419","FRED H. EDENFIELD, et al. v. SCOTT FANE"
"420",419,0,0.118110236220472,0,0.343832020997375,0,0.0078740157480315,0,0.288713910761155,0.215223097112861,0,0,0,0,0,0,0,0,0,0,0.026246719160105,"syllabus420","LAMB'S CHAPEL AND JOHN STEIGERWALD v. CENTER MORICHES UNION FREE SCHOOL DISTRICT et al."
"421",420,0,0.643863179074447,0,0,0,0,0.00804828973843058,0.0583501006036217,0,0.00201207243460765,0.00804828973843058,0,0,0.173038229376258,0.0362173038229376,0,0.06841046277666,0,0,0.00201207243460765,"syllabus421","WISCONSIN v. TODD MITCHELL"
"422",421,0,0,0,0,0.0164835164835165,0,0.010989010989011,0.247252747252747,0,0.00549450549450549,0,0,0,0.043956043956044,0.00549450549450549,0.010989010989011,0,0.00549450549450549,0.406593406593407,0.247252747252747,"syllabus422","CHURCH OF THE LUKUMI BABALU AYE, INC. AND ERNESTO PICHARDO v. CITY OF HIALEAH"
"423",422,0.0334448160535117,0.160535117056856,0,0.474916387959866,0,0,0,0.280936454849498,0.00668896321070234,0,0,0,0,0.0100334448160535,0,0.00334448160535117,0.00668896321070234,0.0234113712374582,0,0,"syllabus423","LARRY ZOBREST, ET UX., et al. v. CATALINA FOOTHILLS SCHOOL DISTRICT"
"424",423,0,0,0,0,0,0,0,0.274509803921569,0,0.666666666666667,0,0.0196078431372549,0,0.0261437908496732,0,0,0,0.0065359477124183,0.0065359477124183,0,"syllabus424","UNITED STATES AND FEDERAL COMMUNICATIONS COMMISSION v. EDGE BROADCASTING COMPANY T/A POWER 94"
"425",424,0,0.161458333333333,0,0,0,0,0.00260416666666667,0.208333333333333,0.166666666666667,0.0260416666666667,0,0.114583333333333,0,0.0651041666666667,0.00520833333333333,0.00520833333333333,0,0.213541666666667,0.03125,0,"syllabus425","FERRIS J. ALEXANDER, SR. v. UNITED STATES"
"426",425,0.568,0,0.032,0,0.008,0.016,0,0.264,0.024,0,0,0,0,0,0.088,0,0,0,0,0,"syllabus426","CYNTHIA WATERS, et al. v. CHERYL R. CHURCHILL, et al."
"427",426,0,0.53314121037464,0.00288184438040346,0,0.00288184438040346,0,0,0.0778097982708934,0.0922190201729107,0.00576368876080692,0,0.00576368876080692,0,0,0,0,0.0115273775216138,0,0.00288184438040346,0.265129682997118,"syllabus427","CITY OF LADUE, et al. v. MARGARET P. GILLEO"
"428",427,0,0,0,0,0,0,0,0.431192660550459,0.201834862385321,0.330275229357798,0,0,0.0275229357798165,0,0,0,0.00917431192660551,0,0,0,"syllabus428","TURNER BROADCASTING SYSTEM, INC., et al. v. FEDERAL COMMUNICATIONS COMMISSION et al."
"429",428,0,0.0545454545454545,0,0.509090909090909,0,0,0.00909090909090909,0.372727272727273,0,0,0,0,0.00909090909090909,0.0454545454545455,0,0,0,0,0,0,"syllabus429","BOARD OF EDUCATION OF KIRYAS JOEL VILLAGE SCHOOL DISTRICT v. LOUIS GRUMET et al."
"430",429,0.0101010101010101,0.141414141414141,0,0,0,0.00505050505050505,0.0202020202020202,0.328282828282828,0,0.00505050505050505,0,0,0,0.0101010101010101,0,0,0.0101010101010101,0.46969696969697,0,0,"syllabus430","UNITED STATES v. X-CITEMENT VIDEO, INC., et al."
"431",430,0.0128617363344051,0.0610932475884244,0.128617363344051,0,0,0.022508038585209,0.302250803858521,0.234726688102894,0.170418006430868,0,0,0,0.045016077170418,0.00643086816720257,0.00643086816720257,0,0,0,0.00321543408360129,0.00643086816720257,"syllabus431","MICHAEL A. LEBRON v. NATIONAL RAILROAD PASSENGER CORPORATION"
"432",431,0.331569664902998,0.188712522045855,0,0,0.00881834215167548,0,0.0123456790123457,0.160493827160494,0.296296296296296,0,0.0017636684303351,0,0,0,0,0,0,0,0,0,"syllabus432","UNITED STATES, et al. v. NATIONAL TREASURY EMPLOYEES UNION et al."
"433",432,0,0.21301775147929,0.00591715976331361,0.00591715976331361,0,0,0,0.106508875739645,0.254437869822485,0,0,0,0.109467455621302,0.029585798816568,0.0118343195266272,0.171597633136095,0.00887573964497041,0.0502958579881657,0,0.0325443786982249,"syllabus433","JOSEPH MCINTYRE, EXECUTOR OF ESTATE OF MARGARET MCINTYRE, DECEASED v. OHIO ELECTIONS COMMISSION"
"434",433,0.00280898876404494,0.0898876404494382,0,0,0,0,0,0.146067415730337,0.241573033707865,0.485955056179775,0,0,0,0.00561797752808989,0.00280898876404494,0.0252808988764045,0,0,0,0,"syllabus434","ROBERT E. RUBIN, SECRETARY OF THE TREASURY v. COORS BREWING COMPANY"
"435",434,0.00255754475703325,0.143222506393862,0,0.0434782608695652,0.0051150895140665,0,0,0.166240409207161,0.115089514066496,0.00767263427109974,0,0,0,0.230179028132992,0,0,0,0.0153452685421995,0,0.271099744245524,"syllabus435","JOHN J. HURLEY AND SOUTH BOSTON ALLIED WAR VETERANS COUNCIL v. IRISH-AMERICAN GAY, LESBIAN AND BISEXUAL GROUP OF BOSTON, ETC., et al."
"436",435,0.0204081632653061,0.0102040816326531,0,0.275510204081633,0.0102040816326531,0,0.0102040816326531,0.428571428571429,0,0,0,0,0,0,0,0,0.224489795918367,0,0,0.0204081632653061,"syllabus436","CAPITOL SQUARE REVIEW AND ADVISORY BOARD, et al. v. VINCENT J. PINETTE, DONNIE A. CARR AND KNIGHTS OF THE KU KLUX KLAN"
"437",436,0,0.0635451505016722,0.0234113712374582,0.496655518394649,0,0,0,0.157190635451505,0.187290969899666,0,0,0,0.0167224080267559,0.00501672240802676,0.00668896321070234,0,0,0,0.0434782608695652,0,"syllabus437","RONALD W. ROSENBERGER, et al. v. RECTOR AND VISITORS OF THE UNIVERSITY OF VIRGINIA et al."
